id,name,code,code_name,division_type,short_code_name,order,is_usable,master_district_id
6509,Xã Quế Xuân 1,20644,xa_que_xuan_1,xã,que_xuan_1,20644,true,370
6510,Xã Quế Xuân 2,20647,xa_que_xuan_2,xã,que_xuan_2,20647,true,370
6511,Xã Quế Phú,20650,xa_que_phu,xã,que_phu,20650,true,370
6512,Thị trấn Hương An,20651,thi_tran_huong_an,thị trấn,huong_an,20651,true,370
6513,Xã Quế Hiệp,20659,xa_que_hiep,xã,que_hiep,20659,true,370
6514,Xã Quế Thuận,20662,xa_que_thuan,xã,que_thuan,20662,true,370
6515,Xã Quế Mỹ,20665,xa_que_my,xã,que_my,20665,true,370
6516,Xã Quế Long,20677,xa_que_long,xã,que_long,20677,true,370
6517,Xã Quế Châu,20680,xa_que_chau,xã,que_chau,20680,true,370
6518,Xã Quế Phong,20683,xa_que_phong,xã,que_phong,20683,true,370
6519,Xã Quế An,20686,xa_que_an,xã,que_an,20686,true,370
6520,Xã Quế Minh,20689,xa_que_minh,xã,que_minh,20689,true,370
6521,Thị trấn Thạnh Mỹ,20695,thi_tran_thanh_my,thị trấn,thanh_my,20695,true,371
6522,Xã Laêê,20698,xa_laee,xã,laee,20698,true,371
6523,Xã Chơ Chun,20699,xa_cho_chun,xã,cho_chun,20699,true,371
6524,Xã Zuôich,20701,xa_zuoich,xã,zuoich,20701,true,371
6525,Xã Tà Pơơ,20702,xa_ta_poo,xã,ta_poo,20702,true,371
6526,Xã La Dêê,20704,xa_la_dee,xã,la_dee,20704,true,371
6527,Xã Đắc Tôi,20705,xa_dac_toi,xã,dac_toi,20705,true,371
6528,Xã Chà Vàl,20707,xa_cha_val,xã,cha_val,20707,true,371
6529,Xã Tà Bhinh,20710,xa_ta_bhinh,xã,ta_bhinh,20710,true,371
6530,Xã Cà Dy,20713,xa_ca_dy,xã,ca_dy,20713,true,371
6531,Xã Đắc Pre,20716,xa_dac_pre,xã,dac_pre,20716,true,371
6532,Xã Đắc Pring,20719,xa_dac_pring,xã,dac_pring,20719,true,371
6533,Thị trấn Khâm Đức,20722,thi_tran_kham_duc,thị trấn,kham_duc,20722,true,372
6534,Xã Phước Xuân,20725,xa_phuoc_xuan,xã,phuoc_xuan,20725,true,372
6535,Xã Phước Hiệp,20728,xa_phuoc_hiep,xã,phuoc_hiep,20728,true,372
6536,Xã Phước Hoà,20729,xa_phuoc_hoa,xã,phuoc_hoa,20729,true,372
6537,Xã Phước Đức,20731,xa_phuoc_duc,xã,phuoc_duc,20731,true,372
6538,Xã Phước Năng,20734,xa_phuoc_nang,xã,phuoc_nang,20734,true,372
6539,Xã Phước Mỹ,20737,xa_phuoc_my,xã,phuoc_my,20737,true,372
6540,Xã Phước Chánh,20740,xa_phuoc_chanh,xã,phuoc_chanh,20740,true,372
6541,Xã Phước Công,20743,xa_phuoc_cong,xã,phuoc_cong,20743,true,372
6542,Xã Phước Kim,20746,xa_phuoc_kim,xã,phuoc_kim,20746,true,372
6543,Xã Phước Lộc,20749,xa_phuoc_loc,xã,phuoc_loc,20749,true,372
6544,Xã Phước Thành,20752,xa_phuoc_thanh,xã,phuoc_thanh,20752,true,372
6545,Xã Hiệp Hòa,20758,xa_hiep_hoa,xã,hiep_hoa,20758,true,373
6546,Xã Hiệp Thuận,20761,xa_hiep_thuan,xã,hiep_thuan,20761,true,373
6547,Xã Quế Thọ,20764,xa_que_tho,xã,que_tho,20764,true,373
6548,Xã Bình Lâm,20767,xa_binh_lam,xã,binh_lam,20767,true,373
6549,Xã Sông Trà,20770,xa_song_tra,xã,song_tra,20770,true,373
6550,Xã Phước Trà,20773,xa_phuoc_tra,xã,phuoc_tra,20773,true,373
6551,Xã Phước Gia,20776,xa_phuoc_gia,xã,phuoc_gia,20776,true,373
6552,Thị trấn Tân Bình,20779,thi_tran_tan_binh,thị trấn,tan_binh,20779,true,373
6553,Xã Quế Lưu,20782,xa_que_luu,xã,que_luu,20782,true,373
6554,Xã Thăng Phước,20785,xa_thang_phuoc,xã,thang_phuoc,20785,true,373
6555,Xã Bình Sơn,20788,xa_binh_son,xã,binh_son,20788,true,373
6556,Thị trấn Hà Lam,20791,thi_tran_ha_lam,thị trấn,ha_lam,20791,true,374
6557,Xã Bình Dương,20794,xa_binh_duong,xã,binh_duong,20794,true,374
6558,Xã Bình Giang,20797,xa_binh_giang,xã,binh_giang,20797,true,374
6559,Xã Bình Nguyên,20800,xa_binh_nguyen,xã,binh_nguyen,20800,true,374
6560,Xã Bình Phục,20803,xa_binh_phuc,xã,binh_phuc,20803,true,374
6561,Xã Bình Triều,20806,xa_binh_trieu,xã,binh_trieu,20806,true,374
6562,Xã Bình Đào,20809,xa_binh_dao,xã,binh_dao,20809,true,374
6563,Xã Bình Minh,20812,xa_binh_minh,xã,binh_minh,20812,true,374
6564,Xã Bình Lãnh,20815,xa_binh_lanh,xã,binh_lanh,20815,true,374
6565,Xã Bình Trị,20818,xa_binh_tri,xã,binh_tri,20818,true,374
6566,Xã Bình Định Bắc,20821,xa_binh_dinh_bac,xã,binh_dinh_bac,20821,true,374
6567,Xã Bình Định Nam,20822,xa_binh_dinh_nam,xã,binh_dinh_nam,20822,true,374
6568,Xã Bình Quý,20824,xa_binh_quy,xã,binh_quy,20824,true,374
6569,Xã Bình Phú,20827,xa_binh_phu,xã,binh_phu,20827,true,374
6570,Xã Bình Chánh,20830,xa_binh_chanh,xã,binh_chanh,20830,true,374
6571,Xã Bình Tú,20833,xa_binh_tu,xã,binh_tu,20833,true,374
6572,Xã Bình Sa,20836,xa_binh_sa,xã,binh_sa,20836,true,374
6573,Xã Bình Hải,20839,xa_binh_hai,xã,binh_hai,20839,true,374
6574,Xã Bình Quế,20842,xa_binh_que,xã,binh_que,20842,true,374
6575,Xã Bình An,20845,xa_binh_an,xã,binh_an,20845,true,374
6576,Xã Bình Trung,20848,xa_binh_trung,xã,binh_trung,20848,true,374
6577,Xã Bình Nam,20851,xa_binh_nam,xã,binh_nam,20851,true,374
6578,Thị trấn Tiên Kỳ,20854,thi_tran_tien_ky,thị trấn,tien_ky,20854,true,375
6579,Xã Tiên Sơn,20857,xa_tien_son,xã,tien_son,20857,true,375
6580,Xã Tiên Hà,20860,xa_tien_ha,xã,tien_ha,20860,true,375
6581,Xã Tiên Cẩm,20863,xa_tien_cam,xã,tien_cam,20863,true,375
6582,Xã Tiên Châu,20866,xa_tien_chau,xã,tien_chau,20866,true,375
6583,Xã Tiên Lãnh,20869,xa_tien_lanh,xã,tien_lanh,20869,true,375
6584,Xã Tiên Ngọc,20872,xa_tien_ngoc,xã,tien_ngoc,20872,true,375
6585,Xã Tiên Hiệp,20875,xa_tien_hiep,xã,tien_hiep,20875,true,375
6586,Xã Tiên Cảnh,20878,xa_tien_canh,xã,tien_canh,20878,true,375
6587,Xã Tiên Mỹ,20881,xa_tien_my,xã,tien_my,20881,true,375
6588,Xã Tiên Phong,20884,xa_tien_phong,xã,tien_phong,20884,true,375
6589,Xã Tiên Thọ,20887,xa_tien_tho,xã,tien_tho,20887,true,375
6590,Xã Tiên An,20890,xa_tien_an,xã,tien_an,20890,true,375
6591,Xã Tiên Lộc,20893,xa_tien_loc,xã,tien_loc,20893,true,375
6592,Xã Tiên Lập,20896,xa_tien_lap,xã,tien_lap,20896,true,375
6593,Thị trấn Trà My,20899,thi_tran_tra_my,thị trấn,tra_my,20899,true,376
6594,Xã Trà Sơn,20900,xa_tra_son,xã,tra_son,20900,true,376
6595,Xã Trà Kót,20902,xa_tra_kot,xã,tra_kot,20902,true,376
6596,Xã Trà Nú,20905,xa_tra_nu,xã,tra_nu,20905,true,376
6597,Xã Trà Đông,20908,xa_tra_dong,xã,tra_dong,20908,true,376
6598,Xã Trà Dương,20911,xa_tra_duong,xã,tra_duong,20911,true,376
6599,Xã Trà Giang,20914,xa_tra_giang,xã,tra_giang,20914,true,376
6600,Xã Trà Bui,20917,xa_tra_bui,xã,tra_bui,20917,true,376
6601,Xã Trà Đốc,20920,xa_tra_doc,xã,tra_doc,20920,true,376
6602,Xã Trà Tân,20923,xa_tra_tan,xã,tra_tan,20923,true,376
6603,Xã Trà Giác,20926,xa_tra_giac,xã,tra_giac,20926,true,376
6604,Xã Trà Giáp,20929,xa_tra_giap,xã,tra_giap,20929,true,376
6605,Xã Trà Ka,20932,xa_tra_ka,xã,tra_ka,20932,true,376
6606,Xã Trà Leng,20935,xa_tra_leng,xã,tra_leng,20935,true,377
6607,Xã Trà Dơn,20938,xa_tra_don,xã,xa_tra_don,20938,true,377
6608,Xã Trà Tập,20941,xa_tra_tap,xã,tra_tap,20941,true,377
6609,Xã Trà Mai,20944,xa_tra_mai,xã,tra_mai,20944,true,377
6610,Xã Trà Cang,20947,xa_tra_cang,xã,tra_cang,20947,true,377
6611,Xã Trà Linh,20950,xa_tra_linh,xã,tra_linh,20950,true,377
6612,Xã Trà Nam,20953,xa_tra_nam,xã,tra_nam,20953,true,377
6613,Xã Trà Don,20956,xa_tra_don,xã,xa_tra_don,20956,true,377
6614,Xã Trà Vân,20959,xa_tra_van,xã,tra_van,20959,true,377
6615,Xã Trà Vinh,20962,xa_tra_vinh,xã,tra_vinh,20962,true,377
6616,Thị trấn Núi Thành,20965,thi_tran_nui_thanh,thị trấn,nui_thanh,20965,true,378
6617,Xã Tam Xuân I,20968,xa_tam_xuan_i,xã,tam_xuan_i,20968,true,378
6618,Xã Tam Xuân II,20971,xa_tam_xuan_ii,xã,tam_xuan_ii,20971,true,378
6619,Xã Tam Tiến,20974,xa_tam_tien,xã,tam_tien,20974,true,378
6620,Xã Tam Sơn,20977,xa_tam_son,xã,tam_son,20977,true,378
6621,Xã Tam Thạnh,20980,xa_tam_thanh,xã,tam_thanh,20980,true,378
6622,Xã Tam Anh Bắc,20983,xa_tam_anh_bac,xã,tam_anh_bac,20983,true,378
6623,Xã Tam Anh Nam,20984,xa_tam_anh_nam,xã,tam_anh_nam,20984,true,378
6624,Xã Tam Hòa,20986,xa_tam_hoa,xã,tam_hoa,20986,true,378
6625,Xã Tam Hiệp,20989,xa_tam_hiep,xã,tam_hiep,20989,true,378
6626,Xã Tam Hải,20992,xa_tam_hai,xã,tam_hai,20992,true,378
6627,Xã Tam Giang,20995,xa_tam_giang,xã,tam_giang,20995,true,378
6628,Xã Tam Quang,20998,xa_tam_quang,xã,tam_quang,20998,true,378
6629,Xã Tam Nghĩa,21001,xa_tam_nghia,xã,tam_nghia,21001,true,378
6630,Xã Tam Mỹ Tây,21004,xa_tam_my_tay,xã,tam_my_tay,21004,true,378
6631,Xã Tam Mỹ Đông,21005,xa_tam_my_dong,xã,tam_my_dong,21005,true,378
6632,Xã Tam Trà,21007,xa_tam_tra,xã,tam_tra,21007,true,378
6633,Thị trấn Phú Thịnh,20364,thi_tran_phu_thinh,thị trấn,phu_thinh,20364,true,379
6634,Xã Tam Thành,20365,xa_tam_thanh,xã,tam_thanh,20365,true,379
6635,Xã Tam An,20368,xa_tam_an,xã,tam_an,20368,true,379
6636,Xã Tam Đàn,20374,xa_tam_dan,xã,xa_tam_dan,20374,true,379
6637,Xã Tam Lộc,20377,xa_tam_loc,xã,tam_loc,20377,true,379
6638,Xã Tam Phước,20380,xa_tam_phuoc,xã,tam_phuoc,20380,true,379
6639,Xã Tam Vinh,20383,xa_tam_vinh,xã,tam_vinh,20383,true,379
6640,Xã Tam Thái,20386,xa_tam_thai,xã,tam_thai,20386,true,379
6641,Xã Tam Đại,20387,xa_tam_dai,xã,tam_dai,20387,true,379
6642,Xã Tam Dân,20392,xa_tam_dan,xã,xa_tam_dan,20392,true,379
6643,Xã Tam Lãnh,20395,xa_tam_lanh,xã,tam_lanh,20395,true,379
6644,Xã Quế Trung,20656,xa_que_trung,xã,que_trung,20656,true,380
6645,Xã Ninh Phước,20668,xa_ninh_phuoc,xã,ninh_phuoc,20668,true,380
6646,Xã Phước Ninh,20669,xa_phuoc_ninh,xã,phuoc_ninh,20669,true,380
6647,Xã Quế Lộc,20671,xa_que_loc,xã,que_loc,20671,true,380
6648,Xã Sơn Viên,20672,xa_son_vien,xã,son_vien,20672,true,380
6649,Xã Quế Lâm,20692,xa_que_lam,xã,que_lam,20692,true,380
6650,Phường Lê Hồng Phong,21010,phuong_le_hong_phong,phường,le_hong_phong,21010,true,381
6651,Phường Trần Phú,21013,phuong_tran_phu,phường,tran_phu,21013,true,381
6652,Phường Quảng Phú,21016,phuong_quang_phu,phường,quang_phu,21016,true,381
6653,Phường Nghĩa Chánh,21019,phuong_nghia_chanh,phường,nghia_chanh,21019,true,381
6654,Phường Trần Hưng Đạo,21022,phuong_tran_hung_dao,phường,tran_hung_dao,21022,true,381
6655,Phường Nguyễn Nghiêm,21025,phuong_nguyen_nghiem,phường,nguyen_nghiem,21025,true,381
6656,Phường Nghĩa Lộ,21028,phuong_nghia_lo,phường,nghia_lo,21028,true,381
6657,Phường Chánh Lộ,21031,phuong_chanh_lo,phường,chanh_lo,21031,true,381
6658,Xã Nghĩa Dũng,21034,xa_nghia_dung,xã,nghia_dung,21034,true,381
6659,Xã Nghĩa Dõng,21037,xa_nghia_dong,xã,nghia_dong,21037,true,381
6660,Phường Trương Quang Trọng,21172,phuong_truong_quang_trong,phường,truong_quang_trong,21172,true,381
6661,Xã Tịnh Hòa,21187,xa_tinh_hoa,xã,tinh_hoa,21187,true,381
6662,Xã Tịnh Kỳ,21190,xa_tinh_ky,xã,tinh_ky,21190,true,381
6663,Xã Tịnh Thiện,21199,xa_tinh_thien,xã,tinh_thien,21199,true,381
6664,Xã Tịnh Ấn Đông,21202,xa_tinh_an_dong,xã,tinh_an_dong,21202,true,381
6665,Xã Tịnh Châu,21208,xa_tinh_chau,xã,tinh_chau,21208,true,381
6666,Xã Tịnh Khê,21211,xa_tinh_khe,xã,tinh_khe,21211,true,381
6667,Xã Tịnh Long,21214,xa_tinh_long,xã,tinh_long,21214,true,381
6668,Xã Tịnh Ấn Tây,21223,xa_tinh_an_tay,xã,tinh_an_tay,21223,true,381
6669,Xã Tịnh An,21232,xa_tinh_an,xã,tinh_an,21232,true,381
6670,Xã Nghĩa Phú,21253,xa_nghia_phu,xã,nghia_phu,21253,true,381
6671,Xã Nghĩa Hà,21256,xa_nghia_ha,xã,nghia_ha,21256,true,381
6672,Xã Nghĩa An,21262,xa_nghia_an,xã,nghia_an,21262,true,381
6673,Thị Trấn Châu Ổ,21040,thi_tran_chau_o,thị trấn,chau_o,21040,true,382
6674,Xã Bình Thuận,21043,xa_binh_thuan,xã,binh_thuan,21043,true,382
6675,Xã Bình Thạnh,21046,xa_binh_thanh,xã,xa_binh_thanh,21046,true,382
6676,Xã Bình Đông,21049,xa_binh_dong,xã,binh_dong,21049,true,382
6677,Xã Bình Chánh,21052,xa_binh_chanh,xã,binh_chanh,21052,true,382
6678,Xã Bình Nguyên,21055,xa_binh_nguyen,xã,binh_nguyen,21055,true,382
6679,Xã Bình Khương,21058,xa_binh_khuong,xã,binh_khuong,21058,true,382
6680,Xã Bình Trị,21061,xa_binh_tri,xã,binh_tri,21061,true,382
6681,Xã Bình An,21064,xa_binh_an,xã,binh_an,21064,true,382
6682,Xã Bình Hải,21067,xa_binh_hai,xã,binh_hai,21067,true,382
6683,Xã Bình Dương,21070,xa_binh_duong,xã,binh_duong,21070,true,382
6684,Xã Bình Phước,21073,xa_binh_phuoc,xã,binh_phuoc,21073,true,382
6685,Xã Bình Hòa,21079,xa_binh_hoa,xã,binh_hoa,21079,true,382
6686,Xã Bình Trung,21082,xa_binh_trung,xã,binh_trung,21082,true,382
6687,Xã Bình Minh,21085,xa_binh_minh,xã,binh_minh,21085,true,382
6688,Xã Bình Long,21088,xa_binh_long,xã,binh_long,21088,true,382
6689,Xã Bình Thanh,21091,xa_binh_thanh,xã,xa_binh_thanh,21091,true,382
6690,Xã Bình Chương,21100,xa_binh_chuong,xã,binh_chuong,21100,true,382
6691,Xã Bình Hiệp,21103,xa_binh_hiep,xã,binh_hiep,21103,true,382
6692,Xã Bình Mỹ,21106,xa_binh_my,xã,binh_my,21106,true,382
6693,Xã Bình Tân Phú,21109,xa_binh_tan_phu,xã,binh_tan_phu,21109,true,382
6694,Xã Bình Châu,21112,xa_binh_chau,xã,binh_chau,21112,true,382
6695,Thị trấn Trà Xuân,21115,thi_tran_tra_xuan,thị trấn,tra_xuan,21115,true,383
6696,Xã Trà Giang,21118,xa_tra_giang,xã,tra_giang,21118,true,383
6697,Xã Trà Thủy,21121,xa_tra_thuy,xã,tra_thuy,21121,true,383
6698,Xã Trà Hiệp,21124,xa_tra_hiep,xã,tra_hiep,21124,true,383
6699,Xã Trà Bình,21127,xa_tra_binh,xã,tra_binh,21127,true,383
6700,Xã Trà Phú,21130,xa_tra_phu,xã,tra_phu,21130,true,383
6701,Xã Trà Lâm,21133,xa_tra_lam,xã,tra_lam,21133,true,383
6702,Xã Trà Tân,21136,xa_tra_tan,xã,tra_tan,21136,true,383
6703,Xã Trà Sơn,21139,xa_tra_son,xã,tra_son,21139,true,383
6704,Xã Trà Bùi,21142,xa_tra_bui,xã,tra_bui,21142,true,383
6705,Xã Trà Thanh,21145,xa_tra_thanh,xã,tra_thanh,21145,true,383
6706,Xã Sơn Trà,21148,xa_son_tra,xã,son_tra,21148,true,383
6707,Xã Trà Phong,21154,xa_tra_phong,xã,tra_phong,21154,true,383
6708,Xã Hương Trà,21157,xa_huong_tra,xã,huong_tra,21157,true,383
6709,Xã Trà Xinh,21163,xa_tra_xinh,xã,tra_xinh,21163,true,383
6710,Xã Trà Tây,21166,xa_tra_tay,xã,tra_tay,21166,true,383
6711,Xã Tịnh Thọ,21175,xa_tinh_tho,xã,tinh_tho,21175,true,384
6712,Xã Tịnh Trà,21178,xa_tinh_tra,xã,tinh_tra,21178,true,384
6713,Xã Tịnh Phong,21181,xa_tinh_phong,xã,tinh_phong,21181,true,384
6714,Xã Tịnh Hiệp,21184,xa_tinh_hiep,xã,tinh_hiep,21184,true,384
6715,Xã Tịnh Bình,21193,xa_tinh_binh,xã,tinh_binh,21193,true,384
6716,Xã Tịnh Đông,21196,xa_tinh_dong,xã,tinh_dong,21196,true,384
6717,Xã Tịnh Bắc,21205,xa_tinh_bac,xã,tinh_bac,21205,true,384
6718,Xã Tịnh Sơn,21217,xa_tinh_son,xã,tinh_son,21217,true,384
6719,Xã Tịnh Hà,21220,xa_tinh_ha,xã,tinh_ha,21220,true,384
6720,Xã Tịnh Giang,21226,xa_tinh_giang,xã,tinh_giang,21226,true,384
6721,Xã Tịnh Minh,21229,xa_tinh_minh,xã,tinh_minh,21229,true,384
6722,Thị trấn La Hà,21235,thi_tran_la_ha,thị trấn,la_ha,21235,true,385
6723,Thị trấn Sông Vệ,21238,thi_tran_song_ve,thị trấn,song_ve,21238,true,385
6724,Xã Nghĩa Lâm,21241,xa_nghia_lam,xã,nghia_lam,21241,true,385
6725,Xã Nghĩa Thắng,21244,xa_nghia_thang,xã,nghia_thang,21244,true,385
6726,Xã Nghĩa Thuận,21247,xa_nghia_thuan,xã,nghia_thuan,21247,true,385
6727,Xã Nghĩa Kỳ,21250,xa_nghia_ky,xã,nghia_ky,21250,true,385
6728,Xã Nghĩa Sơn,21259,xa_nghia_son,xã,nghia_son,21259,true,385
6729,Xã Nghĩa Hòa,21268,xa_nghia_hoa,xã,nghia_hoa,21268,true,385
6730,Xã Nghĩa Điền,21271,xa_nghia_dien,xã,nghia_dien,21271,true,385
6731,Xã Nghĩa Thương,21274,xa_nghia_thuong,xã,nghia_thuong,21274,true,385
6732,Xã Nghĩa Trung,21277,xa_nghia_trung,xã,nghia_trung,21277,true,385
6733,Xã Nghĩa Hiệp,21280,xa_nghia_hiep,xã,nghia_hiep,21280,true,385
6734,Xã Nghĩa Phương,21283,xa_nghia_phuong,xã,nghia_phuong,21283,true,385
6735,Xã Nghĩa Mỹ,21286,xa_nghia_my,xã,nghia_my,21286,true,385
6736,Thị trấn Di Lăng,21289,thi_tran_di_lang,thị trấn,di_lang,21289,true,386
6737,Xã Sơn Hạ,21292,xa_son_ha,xã,son_ha,21292,true,386
6738,Xã Sơn Thành,21295,xa_son_thanh,xã,son_thanh,21295,true,386
6739,Xã Sơn Nham,21298,xa_son_nham,xã,son_nham,21298,true,386
6740,Xã Sơn Bao,21301,xa_son_bao,xã,son_bao,21301,true,386
6741,Xã Sơn Linh,21304,xa_son_linh,xã,son_linh,21304,true,386
6742,Xã Sơn Giang,21307,xa_son_giang,xã,son_giang,21307,true,386
6743,Xã Sơn Trung,21310,xa_son_trung,xã,son_trung,21310,true,386
6744,Xã Sơn Thượng,21313,xa_son_thuong,xã,son_thuong,21313,true,386
6745,Xã Sơn Cao,21316,xa_son_cao,xã,son_cao,21316,true,386
6746,Xã Sơn Hải,21319,xa_son_hai,xã,son_hai,21319,true,386
6747,Xã Sơn Thủy,21322,xa_son_thuy,xã,son_thuy,21322,true,386
6748,Xã Sơn Kỳ,21325,xa_son_ky,xã,son_ky,21325,true,386
6749,Xã Sơn Ba,21328,xa_son_ba,xã,son_ba,21328,true,386
6750,Xã Sơn Bua,21331,xa_son_bua,xã,son_bua,21331,true,387
6751,Xã Sơn Mùa,21334,xa_son_mua,xã,son_mua,21334,true,387
6752,Xã Sơn Liên,21335,xa_son_lien,xã,son_lien,21335,true,387
6753,Xã Sơn Tân,21337,xa_son_tan,xã,son_tan,21337,true,387
6754,Xã Sơn Màu,21338,xa_son_mau,xã,son_mau,21338,true,387
6755,Xã Sơn Dung,21340,xa_son_dung,xã,son_dung,21340,true,387
6756,Xã Sơn Long,21341,xa_son_long,xã,son_long,21341,true,387
6757,Xã Sơn Tinh,21343,xa_son_tinh,xã,son_tinh,21343,true,387
6758,Xã Sơn Lập,21346,xa_son_lap,xã,son_lap,21346,true,387
6759,Xã Long Sơn,21349,xa_long_son,xã,long_son,21349,true,388
6760,Xã Long Mai,21352,xa_long_mai,xã,long_mai,21352,true,388
6761,Xã Thanh An,21355,xa_thanh_an,xã,thanh_an,21355,true,388
6762,Xã Long Môn,21358,xa_long_mon,xã,long_mon,21358,true,388
6763,Xã Long Hiệp,21361,xa_long_hiep,xã,long_hiep,21361,true,388
6764,Thị trấn Chợ Chùa,21364,thi_tran_cho_chua,thị trấn,cho_chua,21364,true,389
6765,Xã Hành Thuận,21367,xa_hanh_thuan,xã,hanh_thuan,21367,true,389
6766,Xã Hành Dũng,21370,xa_hanh_dung,xã,hanh_dung,21370,true,389
6767,Xã Hành Trung,21373,xa_hanh_trung,xã,hanh_trung,21373,true,389
6768,Xã Hành Nhân,21376,xa_hanh_nhan,xã,hanh_nhan,21376,true,389
6769,Xã Hành Đức,21379,xa_hanh_duc,xã,hanh_duc,21379,true,389
6770,Xã Hành Minh,21382,xa_hanh_minh,xã,hanh_minh,21382,true,389
6771,Xã Hành Phước,21385,xa_hanh_phuoc,xã,hanh_phuoc,21385,true,389
6772,Xã Hành Thiện,21388,xa_hanh_thien,xã,hanh_thien,21388,true,389
6773,Xã Hành Thịnh,21391,xa_hanh_thinh,xã,hanh_thinh,21391,true,389
6774,Xã Hành Tín Tây,21394,xa_hanh_tin_tay,xã,hanh_tin_tay,21394,true,389
6775,Xã Hành Tín Đông,21397,xa_hanh_tin_dong,xã,hanh_tin_dong,21397,true,389
6776,Thị trấn Mộ Đức,21400,thi_tran_mo_duc,thị trấn,mo_duc,21400,true,390
6777,Xã Đức Lợi,21403,xa_duc_loi,xã,duc_loi,21403,true,390
6778,Xã Đức Thắng,21406,xa_duc_thang,xã,duc_thang,21406,true,390
6779,Xã Đức Nhuận,21409,xa_duc_nhuan,xã,duc_nhuan,21409,true,390
6780,Xã Đức Chánh,21412,xa_duc_chanh,xã,duc_chanh,21412,true,390
6781,Xã Đức Hiệp,21415,xa_duc_hiep,xã,duc_hiep,21415,true,390
6782,Xã Đức Minh,21418,xa_duc_minh,xã,duc_minh,21418,true,390
6783,Xã Đức Thạnh,21421,xa_duc_thanh,xã,duc_thanh,21421,true,390
6784,Xã Đức Hòa,21424,xa_duc_hoa,xã,duc_hoa,21424,true,390
6785,Xã Đức Tân,21427,xa_duc_tan,xã,duc_tan,21427,true,390
6786,Xã Đức Phú,21430,xa_duc_phu,xã,duc_phu,21430,true,390
6787,Xã Đức Phong,21433,xa_duc_phong,xã,duc_phong,21433,true,390
6788,Xã Đức Lân,21436,xa_duc_lan,xã,duc_lan,21436,true,390
6789,Phường Nguyễn Nghiêm,21439,phuong_nguyen_nghiem,phường,nguyen_nghiem,21439,true,391
6790,Xã Phổ An,21442,xa_pho_an,xã,pho_an,21442,true,391
6791,Xã Phổ Phong,21445,xa_pho_phong,xã,pho_phong,21445,true,391
6792,Xã Phổ Thuận,21448,xa_pho_thuan,xã,pho_thuan,21448,true,391
6793,Phường Phổ Văn,21451,phuong_pho_van,phường,pho_van,21451,true,391
6794,Phường Phổ Quang,21454,phuong_pho_quang,phường,pho_quang,21454,true,391
6795,Xã Phổ Nhơn,21457,xa_pho_nhon,xã,pho_nhon,21457,true,391
6796,Phường Phổ Ninh,21460,phuong_pho_ninh,phường,pho_ninh,21460,true,391
6797,Phường Phổ Minh,21463,phuong_pho_minh,phường,pho_minh,21463,true,391
6798,Phường Phổ Vinh,21466,phuong_pho_vinh,phường,pho_vinh,21466,true,391
6799,Phường Phổ Hòa,21469,phuong_pho_hoa,phường,pho_hoa,21469,true,391
6800,Xã Phổ Cường,21472,xa_pho_cuong,xã,pho_cuong,21472,true,391
6801,Xã Phổ Khánh,21475,xa_pho_khanh,xã,pho_khanh,21475,true,391
6802,Phường Phổ Thạnh,21478,phuong_pho_thanh,phường,pho_thanh,21478,true,391
6803,Xã Phổ Châu,21481,xa_pho_chau,xã,pho_chau,21481,true,391
6804,Thị trấn Ba Tơ,21484,thi_tran_ba_to,thị trấn,ba_to,21484,true,392
6805,Xã Ba Điền,21487,xa_ba_dien,xã,ba_dien,21487,true,392
6806,Xã Ba Vinh,21490,xa_ba_vinh,xã,ba_vinh,21490,true,392
6807,Xã Ba Thành,21493,xa_ba_thanh,xã,ba_thanh,21493,true,392
6808,Xã Ba Động,21496,xa_ba_dong,xã,ba_dong,21496,true,392
6809,Xã Ba Dinh,21499,xa_ba_dinh,xã,ba_dinh,21499,true,392
6810,Xã Ba Giang,21500,xa_ba_giang,xã,ba_giang,21500,true,392
6811,Xã Ba Liên,21502,xa_ba_lien,xã,ba_lien,21502,true,392
6812,Xã Ba Ngạc,21505,xa_ba_ngac,xã,ba_ngac,21505,true,392
6813,Xã Ba Khâm,21508,xa_ba_kham,xã,ba_kham,21508,true,392
6814,Xã Ba Cung,21511,xa_ba_cung,xã,ba_cung,21511,true,392
6815,Xã Ba Tiêu,21517,xa_ba_tieu,xã,ba_tieu,21517,true,392
6816,Xã Ba Trang,21520,xa_ba_trang,xã,ba_trang,21520,true,392
6817,Xã Ba Tô,21523,xa_ba_to,xã,xa_ba_to,21523,true,392
6818,Xã Ba Bích,21526,xa_ba_bich,xã,ba_bich,21526,true,392
6819,Xã Ba Vì,21529,xa_ba_vi,xã,ba_vi,21529,true,392
6820,Xã Ba Lế,21532,xa_ba_le,xã,ba_le,21532,true,392
6821,Xã Ba Nam,21535,xa_ba_nam,xã,ba_nam,21535,true,392
6822,Xã Ba Xa,21538,xa_ba_xa,xã,ba_xa,21538,true,392
6823,Phường Nhơn Bình,21550,phuong_nhon_binh,phường,nhon_binh,21550,true,394
6824,Phường Nhơn Phú,21553,phuong_nhon_phu,phường,nhon_phu,21553,true,394
6825,Phường Đống Đa,21556,phuong_dong_da,phường,dong_da,21556,true,394
6826,Phường Trần Quang Diệu,21559,phuong_tran_quang_dieu,phường,tran_quang_dieu,21559,true,394
6827,Phường Hải Cảng,21562,phuong_hai_cang,phường,hai_cang,21562,true,394
